url,concept_and_mnemonic
https://mammothmemory.net/biology/muscles/muscles/hamstring.html,"```json
[
    {
        ""term"": ""Hamstring"",
        ""definition"": ""A muscle group positioned on the rear of the thigh or the tendons which attach this muscle to the bone."",
        ""mnemonic"": ""I tied a piece of ham with string (hamstring) around the back of my leg. Why? I was starting a new trend."",
        ""image"": ""/images/user/base/Sports Science/remember-hamstring-in-sports-science-vocabulary.80f565a.jpg"",
        ""keywords"": [""ham"", ""string"", ""back of leg""]
    }
]
```"
https://mammothmemory.net/biology/muscles/muscles/adductors.html,"```json
[
    {
        ""term"": ""Adductors"",
        ""definition"": ""Muscle group located on the inner thighs which serve to bring the legs toward the centre of the body"",
        ""mnemonic"": ""A conductor (adductors) used his inner thigh muscles to stay on the miniature train."",
        ""image"": ""/images/user/base/Sports Science/remember-adductors-in-sports-science-vocabulary.992257d.jpg"",
        ""keywords"": [""A conductor""]
    }
]
```"
https://mammothmemory.net/biology/muscles/muscles/quadriceps.html,"```json
[
    {
        ""term"": ""Quadriceps"",
        ""definition"": ""A large muscle group positioned on the front of the thigh"",
        ""mnemonic"": ""She rode a quadbike to the wedding reception (quadricep) and wore thigh high leather boots."",
        ""image"": ""/images/user/base/Sports Science/remember-quadriceps-in-sports-science-vocabulary.56eaee9.jpg"",
        ""keywords"": [""quad"", ""recep"", ""thigh""]
    }
]
```"
https://mammothmemory.net/biology/muscles/muscles/erector-spinae.html,"```json
[
    {
        ""term"": ""Erector Spinae"",
        ""definition"": ""A muscle group which runs the length of the back, from the neck to the pelvis"",
        ""mnemonic"": ""To erect a statue on her own, the spy needs (erector spinae) strong back muscles. She was actually just putting the statue back."",
        ""image"": ""/images/user/base/Sports Science/remember-erector-spinae-in-sports-science-vocabulary.4b6cb29.jpg"",
        ""keywords"": [""erect"", ""spy needs"", ""back""]
    }
]
```"
https://mammothmemory.net/biology/muscles/muscles/deltoid.html,"```json
[
    {
        ""term"": ""Deltoid"",
        ""definition"": ""The main muscle of the shoulder allowing movement and stability in the joint."",
        ""mnemonic"": ""The boxer dealt a powerful blow that the other fighter couldn't avoid (deltoid). The power came from the shoulder muscle and rotation."",
        ""image"": ""/images/user/base/Sports Science/remember-deltoid-in-sports-science-vocabulary.94c450c.jpg"",
        ""keywords"": [""dealt"", ""avoid"", ""shoulder muscle""]
    }
]
```"
https://mammothmemory.net/biology/muscles/muscles/abdominal.html,"```json
[
    {
        ""term"": ""Abdominal"",
        ""definition"": ""Muscle positioned centrally on the front of the body between the ribs and the pelvis"",
        ""mnemonic"": ""Her abdomen was all (abdominal) muscle. Between her ribs and pelvis was an impressive six-pack."",
        ""image"": ""/images/user/base/Sports Science/remember-abdominal-in-sports-science-vocabulary.3f80e9e.jpg"",
        ""keywords"": [""abdomen"", ""all"", ""muscle"", ""between"", ""ribs and pelvis""]
    }
]
```"
https://mammothmemory.net/biology/muscles/muscles/gluteal-muscles.html,"```json
[
    {
        ""term"": ""Gluteal Muscles"",
        ""definition"": ""A group of muscles that form the buttocks"",
        ""mnemonic"": ""They were glued to the steel (gluteal) bar stool by their buttocks."",
        ""image"": ""/images/user/base/Sports Science/remember-gluteal-muscles-in-sports-science-vocabulary.1e9c90c.jpg"",
        ""keywords"": [""glu"", ""steel"", ""buttocks""]
    }
]
```"
https://mammothmemory.net/biology/muscles/muscles/frontalis.html,"```json
[
    {
        ""term"": ""Frontalis"",
        ""definition"": ""Muscle that covers part of the forehead and is responsible for elevation of the eyebrows"",
        ""mnemonic"": ""On the front lines, you're a target, so listen (frontalis) to your commander and keep your forehead down."",
        ""image"": ""/images/user/base/Sports Science/remember-frontalis-in-sports-science-vocabulary.d567fab.jpg"",
        ""keywords"": [""fron"", ""tar"", ""lis"", ""forehead""]
    }
]
```"
https://mammothmemory.net/biology/muscles/muscles/teres-major.html,"```json
[
    {
        ""term"": ""Teres Major"",
        ""definition"": ""The muscle which connects to the end of the shoulder blade (scapula) and to the upper arm (humerus) to facilitate shoulder movement."",
        ""mnemonic"": ""I hope this parachute doesn't tear easily, or else there'll be a major (teres major) problem. I'll have to land on top of those flats (on top of the lats)."",
        ""image"": ""/images/user/base/Sports Science/remember-teres-major-in-sports-science-vocabulary-a.a37fdc0.jpg"",
        ""keywords"": [""tear eas"", ""major"", ""on top of"", ""flats""]
    }
]
```"
https://mammothmemory.net/biology/muscles/tendons-ligaments-and-muscles/tendons.html,"```json
[
    {
        ""term"": ""Tendons"",
        ""definition"": ""The tendons are tough bands of fibrous tissue that connect muscle to bone."",
        ""mnemonic"": ""<span style=\""color: #ff0000;\"">Ten dons</span> (tendons) sit between a <span style=\""color: #ff0000;\"">muscular</span> woman (muscle) and a <span style=\""color: #ff0000;\"">bony</span> man (bone) for an interview at a university."",
        ""image"": ""/images/user/base/uncategorised/1.32.54 Tendon location of shoulder and bicep.jpg"",
        ""keywords"": [""Ten dons"", ""muscular"", ""bony""]
    }
]
```"
https://mammothmemory.net/biology/muscles/tendons-ligaments-and-muscles/ligaments.html,"```json
[
    {
        ""term"": ""Ligaments"",
        ""definition"": ""Ligaments are tough bands of fibrous tissue that connect and bind one bone to another."",
        ""mnemonic"": ""A ligature is meant (ligament) to stop bleeding, but instead it is used to tie these two paper bones together."",
        ""image"": ""/images/user/base/uncategorised/1.32.55 Ligaments aid.jpg"",
        ""keywords"": [""ligature"", ""meant"", ""tie"", ""bones""]
    }
]
```"
https://mammothmemory.net/biology/muscles/tendons-ligaments-and-muscles/biceps-and-triceps.html,"```json
[
    {
        ""term"": ""Biceps and Triceps"",
        ""definition"": ""The biceps muscle lies on top of the humerus and is used to bend and curl the arm. The triceps muscle lies underneath the humerus and is used to straighten the arm."",
        ""mnemonic"": ""B is curly and T is straight. The arm curls when biceps contract and it straightens when triceps contract."",
        ""image"": ""/images/user/base/uncategorised/1.32.57 Bicep and tricep infographic.jpg"",
        ""keywords"": [""B"", ""curly"", ""T"", ""straight""]
    }
]
```"
https://mammothmemory.net/biology/plants/classification-of-plants/how-plants-are-categorised.html,"```json
[
    {
        ""term"": ""Plant categorization"",
        ""definition"": ""The plant kingdom is divided into two main groups: plants that make spores and plants that make seeds."",
        ""mnemonic"": ""The best way to plant seeds is to wear a kilt with a sporran (plants = spores or seeds)."",
        ""image"": ""/images/user/base/uncategorised/1.4.1 Remember how plants are categorized mnemonic.jpg"",
        ""keywords"": [""plant seeds"", ""sporran"", ""spores""]
    }
]
```"
https://mammothmemory.net/biology/plants/classification-of-plants/seed-categorisation.html,"```json
[
    {
        ""term"": ""Seed categorisation"",
        ""definition"": ""Plants that reproduce from seeds can be divided into conifers and flowering plants."",
        ""mnemonic"": ""The seed (seed) that was planted grew into a very strange tree that produced ice cream cones (conifers) and beautiful flowers (flowering plants) on the other half."",
        ""image"": ""/images/user/base/uncategorised/1.4.3 Conifer and flowering plant mnemonic.jpg"",
        ""keywords"": [""seed"", ""cones"", ""flowers""]
    }
]
```"
https://mammothmemory.net/biology/plants/classification-of-plants/flowering-plants.html,"```json
[
    {
        ""term"": ""Flowering plants"",
        ""definition"": ""Flowering plants are called angiosperms and are split into two categories: monocotyledons (monocots) and dicotyledons (dicots)."",
        ""mnemonic"": ""The flowers all look like angels (angiosperms) and they sprinkle their angel dust on babies’ cots (cots)."",
        ""image"": ""/images/user/base/uncategorised/1.4.5 Mnemonic to remember flowering plants.jpg"",
        ""keywords"": [""flowers"", ""angels"", ""cots""]
    }
]
```"
https://mammothmemory.net/biology/plants/classification-of-plants/categorising-spores.html,"```json
[
    {
        ""term"": ""spores"",
        ""definition"": ""Plants that reproduce from spores can be sub-divided into algae, ferns, mosses and liverworts."",
        ""mnemonic"": ""The Scotsman with the sporran kept his boss’s garden beautifully but his own garden was a mess. You passed an algae-ridden pond with great big fronds of ferns. The door of his house was covered in moss. When he got into his house, he was given a great big meal of liver by his wife, who had warts on her face (liverworts)."",
        ""image"": ""/images/user/base/uncategorised/1.4.19 Mnemonic of categorizing spores.jpg"",
        ""keywords"": [
            ""algae"",
            ""ferns"",
            ""moss"",
            ""liver"",
            ""warts""
        ]
    }
]
```"
https://mammothmemory.net/biology/plants/tropism-in-plants/tropism-in-plants.html,"```json
[
    {
        ""term"": ""Tropism"",
        ""definition"": ""The turning, movement, or growth in plants in response to external stimulus."",
        ""mnemonic"": ""The tropical plant is smiling (tropism) and turns to face the award ceremony for the best looking plant."",
        ""image"": ""/images/user/base/uncategorised/1.14.1 Tropism movement of plants animation.gif"",
        ""keywords"": [""tropic"", ""smiling""]
    }
]
```"
https://mammothmemory.net/biology/plants/tropism-in-plants/phototropism.html,"```json
[
    {
        ""term"": ""Phototropism"",
        ""definition"": ""Movement or growth in response to light."",
        ""mnemonic"": ""After the awards ceremony there is a photo opportunity for the tropical plant who is smiling (phototropism). There is much light from the camera flashes."",
        ""image"": ""/images/user/base/uncategorised/1.14.2 Phototropism movement of plants to light animation.gif"",
        ""keywords"": [""photo"", ""trop"", ""is sm"", ""light""]
    }
]
```"
https://mammothmemory.net/biology/plants/tropism-in-plants/geotropism.html,"```json
[
    {
        ""term"": ""Geotropism"",
        ""definition"": ""Movement or growth in response to gravity."",
        ""mnemonic"": ""The flash photography startled the tropical plant, causing her to drop the award. Gravity (geotropism or gravitropism) pulled the award towards the ground (gravity) causing it to break as it landed."",
        ""image"": ""/images/user/base/uncategorised/1.14.4 Geotropism movement of plants to gravity.jpg"",
        ""keywords"": [""gravit"", ""gravity""]
    }
]
```"
https://mammothmemory.net/biology/plants/tropism-in-plants/positive-and-negative-tropism.html,"```json
[
    {
        ""term"": ""Positive and negative tropism"",
        ""definition"": ""Positive tropism is movement or growth towards a stimulus, whereas negative tropism is the movement or growth away from a stimulus."",
        ""mnemonic"": ""The victorious plants looked positively (positive) ecstatic in their photos after they won two awards (towards), while the other nominees looked very negative about the ceremony since they had to walk away empty handed."",
        ""image"": ""/images/user/base/uncategorised/1.14.6 Positive and negative tropism.jpg"",
        ""keywords"": [""positively"", ""two awards"", ""negative"", ""away""]
    }
]
```"
https://mammothmemory.net/biology/plants/transport-in-plants/plant-transportation-xylem.html,"```json
[
    {
        ""term"": ""Xylem"",
        ""definition"": ""Tubes that carry water and minerals in plants from the roots up through the stem."",
        ""mnemonic"": ""There are water xylophones (xylem carries water)."",
        ""image"": ""/images/user/base/uncategorised/1.24.1 Xylem mnemonic.jpg"",
        ""keywords"": [""water xylophones""]
    }
]
```"
https://mammothmemory.net/biology/plants/transport-in-plants/plant-transportation-phloem.html,"```json
[
    {
        ""term"": ""Phloem"",
        ""definition"": ""Tubes that carry food (glucose/amino acids) in plants."",
        ""mnemonic"": ""Phloem = Flows with an F for FOOD. F is for FOOD. Food is transported along the river as it flows (phloem)."",
        ""image"": ""/images/user/base/uncategorised/1.24.3 Phloem mnemonic.jpg"",
        ""keywords"": [""Flows"", ""F for FOOD""]
    }
]
```"
